session,Driver,LapNumber,Stint,Compound,TyreLife,lap_s,traffic,reason
FP1,BEA,9,3.0,MEDIUM,9.0,98.301,0.0054421768707482,short run (<5 clean laps)
FP1,BEA,10,3.0,MEDIUM,10.0,145.571,0.022140221402214,pit in/out lap
FP1,BEA,12,4.0,MEDIUM,12.0,97.738,0.0892608089260808,short run (<5 clean laps)
FP1,BEA,13,4.0,MEDIUM,13.0,120.618,0.293007769145394,pit in/out lap
FP1,BEA,15,5.0,SOFT,2.0,124.769,0.2665245202558635,short run (<5 clean laps)
FP1,BEA,16,5.0,SOFT,3.0,96.972,0.0990371389270976,short run (<5 clean laps)
FP1,BEA,19,6.0,SOFT,6.0,96.853,0.0193103448275862,short run (<5 clean laps)
FP1,BEA,20,6.0,SOFT,7.0,138.783,0.0355427473583093,pit in/out lap
FP1,BEA,22,7.0,SOFT,9.0,96.757,0.0247592847317744,lap deleted (track limits)
FP1,BEA,23,7.0,SOFT,10.0,123.665,0.4600431965442764,lap deleted (track limits)
FP1,BOR,2,1.0,HARD,2.0,100.695,0.1248339973439575,short run (<5 clean laps)
FP1,BOR,3,1.0,HARD,3.0,99.042,0.0174966352624495,short run (<5 clean laps)
FP1,BOR,4,1.0,HARD,4.0,99.028,0.1121751025991792,short run (<5 clean laps)
FP1,BOR,6,1.0,HARD,6.0,104.557,0.0361596009975062,pit in/out lap
FP1,BOR,8,2.0,HARD,8.0,97.665,0.0855614973262032,kept
FP1,BOR,9,2.0,HARD,9.0,139.329,0.0483870967741935,cool-down / aborted (>105% of run best)
FP1,BOR,10,2.0,HARD,10.0,96.62,0.0097765363128491,kept
FP1,BOR,12,2.0,HARD,12.0,96.299,0.0,kept
FP1,BOR,14,2.0,HARD,14.0,96.139,0.0334728033472803,kept
FP1,BOR,15,2.0,HARD,15.0,135.416,0.0549450549450549,cool-down / aborted (>105% of run best)
FP1,BOR,16,2.0,HARD,16.0,101.205,0.0,pit in/out lap
FP1,BOR,18,3.0,SOFT,2.0,95.652,0.0405594405594405,short run (<5 clean laps)
FP1,BOR,19,3.0,SOFT,3.0,148.571,0.10062893081761,pit in/out lap
FP1,BOR,21,4.0,SOFT,5.0,96.024,0.0587412587412587,short run (<5 clean laps)
FP1,BOR,23,5.0,SOFT,7.0,142.682,0.1163227016885553,pit in/out lap
FP1,BOR,24,5.0,SOFT,8.0,98.497,0.0,yellow / SC / VSC / red flag
FP1,BOR,25,5.0,SOFT,9.0,118.279,0.0,short run (<5 clean laps)
FP1,BOR,26,5.0,SOFT,10.0,139.449,0.0262910798122065,short run (<5 clean laps)
FP1,BOR,27,5.0,SOFT,11.0,140.501,0.0,pit in/out lap
FP1,BOT,2,1.0,MEDIUM,2.0,105.102,0.0,kept
FP1,BOT,3,1.0,MEDIUM,3.0,103.465,0.0,kept
FP1,BOT,4,1.0,MEDIUM,4.0,103.603,0.1010362694300518,kept
FP1,BOT,5,1.0,MEDIUM,5.0,138.711,0.169260700389105,cool-down / aborted (>105% of run best)
