scenario_id,driver,lap,to_compound,set_status,mode,plan,n_stops_cf,elapsed_delta_median_s,elapsed_delta_q10_s,elapsed_delta_q90_s,probability_of_gain,tyre_delta_mean_s,pit_delta_mean_s,in_support,free_stop,stop_lap_status,compile_ms
monza_alb_lap2_to_soft_new_fixed_context,ALB,2,SOFT,new,fixed_context,M-S-S,2,-55.467268,-78.338585,-37.797892,1.000000,-50.051271,-6.904430,False,True,YELLOW,66.319791
monza_alb_lap2_to_medium_new_fixed_context,ALB,2,MEDIUM,new,fixed_context,M-M-S,2,-22.697037,-35.640323,-9.405359,0.990000,-15.865363,-6.778857,True,True,YELLOW,0.752500
monza_alb_lap2_to_hard_new_fixed_context,ALB,2,HARD,new,fixed_context,M-H-S,2,-6.562338,-10.286447,-2.686769,0.986000,0.000000,-6.472685,True,True,YELLOW,0.667583
monza_alb_lap3_to_soft_new_fixed_context,ALB,3,SOFT,new,fixed_context,M-H-S-S,3,-56.473666,-78.620355,-39.661360,1.000000,-51.004813,-6.904430,False,True,RED,0.573459
monza_alb_lap3_to_medium_new_fixed_context,ALB,3,MEDIUM,new,fixed_context,M-H-M-S,3,-23.765126,-36.635350,-10.523871,0.992000,-16.934419,-6.778857,True,True,RED,0.552959
monza_alb_lap3_to_hard_new_fixed_context,ALB,3,HARD,new,fixed_context,M-H-H-S,3,-6.562338,-10.286447,-2.686769,0.986000,0.000000,-6.472685,True,True,RED,0.524125
monza_alb_lap4_to_soft_new_fixed_context,ALB,4,SOFT,new,fixed_context,M-H-S-S,3,-57.643510,-78.869493,-41.358432,1.000000,-51.958356,-6.904430,False,True,RED,0.532000
monza_alb_lap4_to_medium_new_fixed_context,ALB,4,MEDIUM,new,fixed_context,M-H-M-S,3,-24.884679,-37.693172,-11.499034,0.996000,-18.003475,-6.778857,True,True,RED,0.520667
monza_alb_lap4_to_hard_new_fixed_context,ALB,4,HARD,new,fixed_context,M-H-H-S,3,-7.459745,-11.227188,-3.720391,0.992000,-0.900875,-6.472685,True,True,RED,0.520000
monza_alb_lap5_to_soft_new_fixed_context,ALB,5,SOFT,new,fixed_context,M-H-S-S,3,-58.847545,-79.332095,-42.893168,1.000000,-52.911899,-6.904430,False,True,RED,0.512500
monza_alb_lap5_to_medium_new_fixed_context,ALB,5,MEDIUM,new,fixed_context,M-H-M-S,3,-25.976479,-38.757893,-12.709713,0.998000,-19.072531,-6.778857,True,True,RED,0.509750
monza_alb_lap5_to_hard_new_fixed_context,ALB,5,HARD,new,fixed_context,M-H-H-S,3,-8.343951,-12.069363,-4.688506,0.994000,-1.801750,-6.472685,True,True,RED,0.520167
monza_alb_lap6_to_soft_new_fixed_context,ALB,6,SOFT,new,fixed_context,M-H-S-S,3,-36.315531,-57.377314,-19.653438,0.996000,-52.434272,14.970045,False,False,YELLOW,0.514333
monza_alb_lap6_to_medium_new_fixed_context,ALB,6,MEDIUM,new,fixed_context,M-H-M-S,3,-4.599922,-18.512458,9.930458,0.636000,-19.516122,15.265962,True,False,YELLOW,0.506750
monza_alb_lap6_to_hard_new_fixed_context,ALB,6,HARD,new,fixed_context,M-H-H-S,3,12.658321,5.867371,19.799558,0.010000,-2.610228,15.397253,True,False,YELLOW,0.507875
monza_alb_lap7_to_soft_new_fixed_context,ALB,7,SOFT,new,fixed_context,M-H-S-S,3,-35.966502,-56.137745,-19.808387,0.996000,-51.909096,14.970045,False,False,GREEN,0.502667
monza_alb_lap7_to_medium_new_fixed_context,ALB,7,MEDIUM,new,fixed_context,M-H-M-S,3,-5.004186,-18.652457,9.236844,0.652000,-19.909202,15.265962,True,False,GREEN,0.498958
monza_alb_lap7_to_hard_new_fixed_context,ALB,7,HARD,new,fixed_context,M-H-H-S,3,11.912796,5.190721,19.019618,0.018000,-3.372507,15.397253,True,False,GREEN,0.505333
monza_alb_lap8_to_soft_new_fixed_context,ALB,8,SOFT,new,fixed_context,M-H-S-S,3,-35.486963,-54.828966,-19.821568,0.996000,-51.336370,14.970045,False,False,GREEN,0.506000
monza_alb_lap8_to_medium_new_fixed_context,ALB,8,MEDIUM,new,fixed_context,M-H-M-S,3,-5.359953,-18.600653,8.598783,0.666000,-20.251770,15.265962,True,False,GREEN,0.509583
monza_alb_lap8_to_hard_new_fixed_context,ALB,8,HARD,new,fixed_context,M-H-H-S,3,11.182762,4.560919,18.283642,0.024000,-4.088587,15.397253,True,False,GREEN,0.506417
monza_alb_lap9_to_soft_new_fixed_context,ALB,9,SOFT,new,fixed_context,M-H-S-S,3,-34.861521,-53.912089,-19.944416,0.998000,-50.716096,14.970045,False,False,GREEN,0.511542
monza_alb_lap9_to_medium_new_fixed_context,ALB,9,MEDIUM,new,fixed_context,M-H-M-S,3,-5.691721,-18.599088,7.994323,0.678000,-20.543828,15.265962,True,False,GREEN,0.496791
monza_alb_lap9_to_hard_new_fixed_context,ALB,9,HARD,new,fixed_context,M-H-H-S,3,10.525887,3.869445,17.552554,0.034000,-4.758468,15.397253,True,False,GREEN,0.500042
monza_alb_lap10_to_soft_new_fixed_context,ALB,10,SOFT,new,fixed_context,M-H-S-S,3,-34.265200,-52.550354,-19.762016,0.998000,-50.048272,14.970045,False,False,GREEN,0.490666
monza_alb_lap10_to_medium_new_fixed_context,ALB,10,MEDIUM,new,fixed_context,M-H-M-S,3,-6.081950,-18.507722,7.427678,0.694000,-20.785374,15.265962,True,False,GREEN,0.477041
monza_alb_lap10_to_hard_new_fixed_context,ALB,10,HARD,new,fixed_context,M-H-H-S,3,9.893095,3.216023,16.972211,0.040000,-5.382151,15.397253,True,False,GREEN,0.514541
monza_alb_lap11_to_soft_new_fixed_context,ALB,11,SOFT,new,fixed_context,M-H-S-S,3,-33.587039,-50.995681,-19.515358,0.998000,-49.332899,14.970045,False,False,GREEN,0.478083
monza_alb_lap11_to_medium_new_fixed_context,ALB,11,MEDIUM,new,fixed_context,M-H-M-S,3,-6.237898,-18.209224,6.908933,0.702000,-20.976410,15.265962,True,False,GREEN,0.476375
monza_alb_lap11_to_hard_new_fixed_context,ALB,11,HARD,new,fixed_context,M-H-H-S,3,9.316900,2.599136,16.422611,0.048000,-5.959635,15.397253,True,False,GREEN,0.475583
monza_alb_lap12_to_soft_new_fixed_context,ALB,12,SOFT,new,fixed_context,M-H-S-S,3,-32.905545,-49.366325,-19.304753,0.998000,-48.569977,14.970045,False,False,GREEN,0.477500
monza_alb_lap12_to_medium_new_fixed_context,ALB,12,MEDIUM,new,fixed_context,M-H-M-S,3,-6.348949,-18.148374,6.495527,0.716000,-21.116934,15.265962,True,False,GREEN,0.498958
monza_alb_lap12_to_hard_new_fixed_context,ALB,12,HARD,new,fixed_context,M-H-H-S,3,8.778099,2.068982,15.862784,0.050000,-6.490920,15.397253,True,False,GREEN,0.496583
monza_alb_lap13_to_soft_new_fixed_context,ALB,13,SOFT,new,fixed_context,M-H-S-S,3,-32.276227,-47.760110,-19.088830,0.998000,-47.759506,14.970045,False,False,GREEN,0.492542
monza_alb_lap13_to_medium_new_fixed_context,ALB,13,MEDIUM,new,fixed_context,M-H-M-S,3,-6.542958,-18.065941,6.081892,0.732000,-21.206948,15.265962,True,False,GREEN,0.492375
monza_alb_lap13_to_hard_new_fixed_context,ALB,13,HARD,new,fixed_context,M-H-H-S,3,8.293802,1.541247,15.367744,0.064000,-6.976007,15.397253,True,False,GREEN,0.493542
monza_alb_lap14_to_soft_new_fixed_context,ALB,14,SOFT,new,fixed_context,M-H-S-S,3,-31.307367,-46.364318,-18.535514,0.998000,-46.901486,14.970045,False,False,GREEN,0.495792
monza_alb_lap14_to_medium_new_fixed_context,ALB,14,MEDIUM,new,fixed_context,M-H-M-S,3,-6.491979,-18.003815,5.739311,0.738000,-21.246450,15.265962,True,False,GREEN,0.489667
monza_alb_lap14_to_hard_new_fixed_context,ALB,14,HARD,new,fixed_context,M-H-H-S,3,7.840989,1.047267,14.931593,0.074000,-7.414895,15.397253,True,False,GREEN,0.497667
monza_alb_lap15_to_soft_new_fixed_context,ALB,15,SOFT,new,fixed_context,M-H-S-S,3,-30.380771,-44.894065,-17.863348,0.998000,-45.995916,14.970045,False,False,GREEN,0.493375
monza_alb_lap15_to_medium_new_fixed_context,ALB,15,MEDIUM,new,fixed_context,M-H-M-S,3,-6.409961,-17.867294,5.445485,0.742000,-21.235441,15.265962,True,False,GREEN,0.495292
monza_alb_lap15_to_hard_new_fixed_context,ALB,15,HARD,new,fixed_context,M-H-H-S,3,7.470529,0.626159,14.530626,0.082000,-7.807584,15.397253,True,False,GREEN,0.494167
monza_alb_lap16_to_soft_new_fixed_context,ALB,16,SOFT,new,fixed_context,M-H-S-S,3,-29.469529,-43.758018,-17.065343,0.996000,-45.042798,14.970045,False,False,GREEN,0.497750
monza_alb_lap16_to_medium_new_fixed_context,ALB,16,MEDIUM,new,fixed_context,M-H-M-S,3,-6.302084,-17.596676,5.151946,0.750000,-21.173922,15.265962,True,False,GREEN,0.490167
monza_alb_lap16_to_hard_new_fixed_context,ALB,16,HARD,new,fixed_context,M-H-H-S,3,7.108561,0.250330,14.274812,0.096000,-8.154074,15.397253,True,False,GREEN,0.489750
monza_alb_lap17_to_soft_new_fixed_context,ALB,17,SOFT,new,fixed_context,M-H-S-S,3,-28.566626,-42.504343,-16.563646,0.998000,-44.042130,14.970045,False,False,GREEN,0.491250
monza_alb_lap17_to_medium_new_fixed_context,ALB,17,MEDIUM,new,fixed_context,M-H-M-S,3,-6.197880,-17.193648,5.037042,0.754000,-21.061891,15.265962,True,False,GREEN,0.492875
monza_alb_lap17_to_hard_new_fixed_context,ALB,17,HARD,new,fixed_context,M-H-H-S,3,6.845745,-0.086665,14.048986,0.104000,-8.454366,15.397253,True,False,GREEN,0.494334
monza_alb_lap18_to_soft_new_fixed_context,ALB,18,SOFT,new,fixed_context,M-H-S-S,3,-27.552683,-41.013036,-16.207616,0.998000,-42.993913,14.970045,False,False,GREEN,0.488541
monza_alb_lap18_to_medium_new_fixed_context,ALB,18,MEDIUM,new,fixed_context,M-H-M-S,3,-5.973670,-16.747080,5.047074,0.748000,-20.899349,15.265962,True,False,GREEN,0.489084
monza_alb_lap18_to_hard_new_fixed_context,ALB,18,HARD,new,fixed_context,M-H-H-S,3,6.618075,-0.349681,13.857902,0.118000,-8.708459,15.397253,True,False,GREEN,0.487500
monza_alb_lap19_to_soft_new_fixed_context,ALB,19,SOFT,new,fixed_context,M-H-S-S,3,-26.457792,-39.564609,-15.468813,0.998000,-41.898146,14.970045,False,False,GREEN,0.473375
monza_alb_lap19_to_medium_new_fixed_context,ALB,19,MEDIUM,new,fixed_context,M-H-M-S,3,-5.817939,-16.220790,5.021815,0.742000,-20.686296,15.265962,True,False,GREEN,0.469416
monza_alb_lap19_to_hard_new_fixed_context,ALB,19,HARD,new,fixed_context,M-H-H-S,3,6.450173,-0.561099,13.701560,0.126000,-8.916353,15.397253,True,False,GREEN,0.476125
monza_alb_lap20_to_soft_new_fixed_context,ALB,20,SOFT,new,fixed_context,M-H-S-S,3,-25.259213,-37.956198,-14.697631,0.998000,-40.754831,14.970045,False,False,GREEN,0.478542
monza_alb_lap20_to_medium_new_fixed_context,ALB,20,MEDIUM,new,fixed_context,M-H-M-S,3,-5.550657,-15.871589,5.052624,0.732000,-20.422732,15.265962,True,False,GREEN,0.468125
monza_alb_lap20_to_hard_new_fixed_context,ALB,20,HARD,new,fixed_context,M-H-H-S,3,6.307952,-0.729824,13.577850,0.142000,-9.078049,15.397253,True,False,GREEN,0.472708
monza_alb_lap21_to_soft_new_fixed_context,ALB,21,SOFT,new,fixed_context,M-H-S-S,3,-24.145401,-36.291970,-13.632290,0.998000,-39.563966,14.970045,True,False,GREEN,0.493875
monza_alb_lap21_to_medium_new_fixed_context,ALB,21,MEDIUM,new,fixed_context,M-H-M-S,3,-5.155648,-15.213796,5.168686,0.718000,-20.108657,15.265962,True,False,GREEN,0.496500
monza_alb_lap21_to_hard_new_fixed_context,ALB,21,HARD,new,fixed_context,M-H-H-S,3,6.198672,-0.850341,13.469420,0.148000,-9.193545,15.397253,True,False,GREEN,0.488000
monza_alb_lap22_to_soft_new_fixed_context,ALB,22,SOFT,new,fixed_context,M-H-S-S,3,-22.872935,-34.728123,-12.534666,0.996000,-38.325553,14.970045,True,False,GREEN,0.484875
monza_alb_lap22_to_medium_new_fixed_context,ALB,22,MEDIUM,new,fixed_context,M-H-M-S,3,-4.699989,-14.525500,5.427242,0.706000,-19.744071,15.265962,True,False,GREEN,0.486708
monza_alb_lap22_to_hard_new_fixed_context,ALB,22,HARD,new,fixed_context,M-H-H-S,3,6.133104,-0.922651,13.388579,0.152000,-9.262843,15.397253,True,False,GREEN,0.493375
monza_alb_lap23_to_soft_new_fixed_context,ALB,23,SOFT,new,fixed_context,M-H-S-S,3,-21.572074,-33.413481,-11.499750,0.996000,-37.039590,14.970045,True,False,GREEN,0.507500
monza_alb_lap23_to_medium_new_fixed_context,ALB,23,MEDIUM,new,fixed_context,M-H-M-S,3,-4.224933,-13.805191,5.812093,0.682000,-19.328974,15.265962,True,False,GREEN,0.520750
monza_alb_lap23_to_hard_new_fixed_context,ALB,23,HARD,new,fixed_context,M-H-H-S,3,6.111248,-0.946755,13.361632,0.152000,-9.285943,15.397253,True,False,GREEN,0.507834
monza_alb_lap24_to_soft_new_fixed_context,ALB,24,SOFT,new,fixed_context,M-H-S-S,3,-19.923125,-31.008936,-10.559718,0.996000,-35.706078,15.231706,True,False,GREEN,0.487375
monza_alb_lap24_to_medium_new_fixed_context,ALB,24,MEDIUM,new,fixed_context,M-H-M-S,3,-3.384992,-12.961041,6.271403,0.656000,-18.863366,15.464836,True,False,GREEN,0.503416
monza_alb_lap24_to_hard_new_fixed_context,ALB,24,HARD,new,fixed_context,M-H-H-S,3,6.189114,-1.023997,13.101831,0.138000,-9.262843,15.443041,True,False,GREEN,0.495333
monza_alb_lap25_to_soft_new_fixed_context,ALB,25,SOFT,new,fixed_context,M-H-S-S,3,-18.430205,-28.866100,-9.231751,0.996000,-34.325016,15.348794,True,False,GREEN,0.486750
monza_alb_lap25_to_medium_new_fixed_context,ALB,25,MEDIUM,new,fixed_context,M-H-M-S,3,-2.891734,-12.109128,6.461242,0.648000,-18.347246,15.411581,True,False,GREEN,0.486500
monza_alb_lap25_to_hard_new_fixed_context,ALB,25,HARD,new,fixed_context,M-H-H-S,3,6.406106,-0.782393,13.214109,0.134000,-9.193545,15.564667,True,False,GREEN,0.534750
monza_alb_lap26_to_soft_new_fixed_context,ALB,26,SOFT,new,fixed_context,M-H-S-S,3,-24.815796,-34.076345,-15.875386,1.000000,-32.896406,7.916798,True,False,GREEN,0.506292
monza_alb_lap26_to_medium_new_fixed_context,ALB,26,MEDIUM,new,fixed_context,M-H-M-S,3,-9.749484,-17.980252,-1.511446,0.940000,-17.780616,8.042371,True,False,GREEN,0.511250
monza_alb_lap26_to_hard_new_fixed_context,ALB,26,HARD,new,fixed_context,M-H-H-S,3,-0.667424,-6.928555,5.270044,0.552000,-9.078049,8.348543,True,False,GREEN,0.503583
monza_alb_lap27_to_soft_new_fixed_context,ALB,27,SOFT,new,fixed_context,M-H-S-S,3,-26.795770,-36.302510,-17.709695,1.000000,-33.336502,6.255811,True,False,VSC,0.511083
monza_alb_lap27_to_medium_new_fixed_context,ALB,27,MEDIUM,new,fixed_context,M-H-M-S,3,-11.840932,-19.853763,-3.709981,0.972000,-18.274026,6.551728,True,False,VSC,0.496208
monza_alb_lap27_to_hard_new_fixed_context,ALB,27,HARD,new,fixed_context,M-H-H-S,3,-2.730681,-8.702659,2.969171,0.706000,-9.493837,6.683019,True,False,VSC,0.575667
monza_alb_lap28_to_soft_new_fixed_context,ALB,28,SOFT,new,fixed_context,M-H-S-S,3,-20.181988,-30.070578,-10.657405,0.998000,-33.776599,13.426147,True,False,VSC,0.527583
monza_alb_lap28_to_medium_new_fixed_context,ALB,28,MEDIUM,new,fixed_context,M-H-M-S,3,-5.205091,-13.998412,4.209868,0.752000,-18.767437,13.722064,True,False,VSC,0.493875
monza_alb_lap28_to_hard_new_fixed_context,ALB,28,HARD,new,fixed_context,M-H-H-S,3,3.953795,-3.015422,10.790680,0.250000,-9.909626,13.853355,True,False,VSC,0.481791
monza_alb_lap29_to_soft_new_fixed_context,ALB,29,SOFT,new,fixed_context,M-H-S-S,3,-16.611708,-26.173920,-7.693151,0.992000,-32.254241,15.185917,True,False,GREEN,0.469375
monza_alb_lap29_to_medium_new_fixed_context,ALB,29,MEDIUM,new,fixed_context,M-H-M-S,3,-2.757885,-11.616712,6.321278,0.644000,-18.104097,15.419047,True,False,GREEN,0.470167
monza_alb_lap29_to_hard_new_fixed_context,ALB,29,HARD,new,fixed_context,M-H-H-S,3,5.672724,-1.398626,12.841543,0.172000,-9.701731,15.397253,True,False,GREEN,0.467000
monza_alb_lap30_to_soft_new_fixed_context,ALB,30,SOFT,new,fixed_context,M-H-S-S,3,-15.089566,-24.385233,-6.348477,0.986000,-30.684333,15.185917,True,False,GREEN,0.475000
monza_alb_lap30_to_medium_new_fixed_context,ALB,30,MEDIUM,new,fixed_context,M-H-M-S,3,-2.062550,-10.598071,6.911450,0.606000,-17.390246,15.419047,True,False,GREEN,0.494166
monza_alb_lap30_to_hard_new_fixed_context,ALB,30,HARD,new,fixed_context,M-H-H-S,3,5.958255,-1.124742,13.159883,0.160000,-9.447638,15.397253,True,False,GREEN,0.484875
monza_alb_lap31_to_soft_new_fixed_context,ALB,31,SOFT,new,fixed_context,M-H-S-S,3,-13.613627,-22.507328,-4.948741,0.980000,-29.066877,15.185917,True,False,GREEN,0.495083
monza_alb_lap31_to_medium_new_fixed_context,ALB,31,MEDIUM,new,fixed_context,M-H-M-S,3,-1.175316,-9.606567,7.545056,0.566000,-16.625884,15.419047,True,False,GREEN,0.489166
monza_alb_lap31_to_hard_new_fixed_context,ALB,31,HARD,new,fixed_context,M-H-H-S,3,6.242384,-0.802134,13.521822,0.146000,-9.147347,15.397253,True,False,GREEN,0.485917
monza_alb_lap32_to_soft_new_fixed_context,ALB,32,SOFT,new,fixed_context,M-H-S-S,3,-12.022142,-20.749934,-3.542461,0.964000,-27.401871,15.185917,True,False,GREEN,0.491917
monza_alb_lap32_to_medium_new_fixed_context,ALB,32,MEDIUM,new,fixed_context,M-H-M-S,3,-0.420564,-8.549824,8.223236,0.522000,-15.811010,15.419047,True,False,GREEN,0.492959
monza_alb_lap32_to_hard_new_fixed_context,ALB,32,HARD,new,fixed_context,M-H-H-S,3,6.547541,-0.445323,13.788417,0.118000,-8.800856,15.397253,True,False,GREEN,0.487250
monza_alb_lap33_to_soft_new_fixed_context,ALB,33,SOFT,new,fixed_context,M-H-S-S,3,-10.260621,-18.857753,-1.997166,0.950000,-25.689316,15.185917,True,False,GREEN,0.488333
monza_alb_lap33_to_medium_new_fixed_context,ALB,33,MEDIUM,new,fixed_context,M-H-M-S,3,0.451680,-7.504096,8.897035,0.478000,-14.945626,15.419047,True,False,GREEN,0.485959
monza_alb_lap33_to_hard_new_fixed_context,ALB,33,HARD,new,fixed_context,M-H-H-S,3,6.885302,-0.038843,14.083728,0.104000,-8.408167,15.397253,True,False,GREEN,0.486292
monza_alb_lap34_to_soft_new_fixed_context,ALB,34,SOFT,new,fixed_context,M-H-S-S,3,-8.527721,-16.817967,-0.601305,0.916000,-23.929211,15.185917,True,False,GREEN,0.486208
monza_alb_lap34_to_medium_new_fixed_context,ALB,34,MEDIUM,new,fixed_context,M-H-M-S,3,1.390069,-6.426561,9.596821,0.430000,-14.029731,15.419047,True,False,GREEN,0.483833
monza_alb_lap34_to_hard_new_fixed_context,ALB,34,HARD,new,fixed_context,M-H-H-S,3,7.292113,0.454808,14.413783,0.086000,-7.969279,15.397253,True,False,GREEN,0.485209
monza_alb_lap35_to_soft_new_fixed_context,ALB,35,SOFT,new,fixed_context,M-H-S-S,3,-6.742048,-14.803134,1.243196,0.860000,-22.121558,15.185917,True,False,GREEN,0.483709
monza_alb_lap35_to_medium_new_fixed_context,ALB,35,MEDIUM,new,fixed_context,M-H-M-S,3,2.357158,-5.270671,10.402917,0.366000,-13.063324,15.419047,True,False,GREEN,0.488000
monza_alb_lap35_to_hard_new_fixed_context,ALB,35,HARD,new,fixed_context,M-H-H-S,3,7.776659,0.972500,14.849132,0.076000,-7.484193,15.397253,True,False,GREEN,0.484084
monza_alb_lap36_to_soft_new_fixed_context,ALB,36,SOFT,new,fixed_context,M-H-S,2,-25.037518,-30.602286,-20.327990,1.000000,-18.799367,-6.472685,True,False,GREEN,0.487834
monza_alb_lap36_to_medium_new_fixed_context,ALB,36,MEDIUM,new,fixed_context,M-H-M,2,-11.812736,-16.963472,-6.413078,0.996000,-5.505279,-6.239555,True,False,GREEN,0.487792
monza_alb_lap36_to_hard_new_fixed_context,ALB,36,HARD,new,fixed_context,M-H-H,2,-3.807106,-7.821389,0.286283,0.886000,2.437328,-6.261350,True,False,GREEN,0.484458
monza_alb_lap37_to_soft_new_fixed_context,ALB,37,SOFT,new,fixed_context,M-H-S,2,-23.271881,-28.414813,-18.780546,1.000000,-17.043314,-6.472685,True,False,GREEN,0.482792
monza_alb_lap37_to_medium_new_fixed_context,ALB,37,MEDIUM,new,fixed_context,M-H-M,2,-10.902916,-15.850158,-5.791605,0.994000,-4.602321,-6.239555,True,False,GREEN,0.482250
monza_alb_lap37_to_hard_new_fixed_context,ALB,37,HARD,new,fixed_context,M-H-H,2,-3.385470,-7.366893,0.712293,0.866000,2.876216,-6.261350,True,False,GREEN,0.482084
monza_alb_lap38_to_soft_new_fixed_context,ALB,38,SOFT,new,fixed_context,M-H-S,2,-21.458309,-26.312237,-17.084977,1.000000,-15.239712,-6.472685,True,False,GREEN,0.485708
monza_alb_lap38_to_medium_new_fixed_context,ALB,38,MEDIUM,new,fixed_context,M-H-M,2,-9.949887,-14.673065,-5.030722,0.992000,-3.648851,-6.239555,True,False,GREEN,0.485083
monza_alb_lap38_to_hard_new_fixed_context,ALB,38,HARD,new,fixed_context,M-H-H,2,-2.911618,-6.796743,1.109803,0.826000,3.361303,-6.261350,True,False,GREEN,1.408167
monza_alb_lap39_to_soft_new_fixed_context,ALB,39,SOFT,new,fixed_context,M-H-S,2,-19.681423,-24.142115,-15.342184,1.000000,-13.388560,-6.472685,True,False,GREEN,0.944000
monza_alb_lap39_to_medium_new_fixed_context,ALB,39,MEDIUM,new,fixed_context,M-H-M,2,-8.888262,-13.524920,-4.387480,0.988000,-2.644871,-6.239555,True,False,GREEN,0.802250
monza_alb_lap39_to_hard_new_fixed_context,ALB,39,HARD,new,fixed_context,M-H-H,2,-2.411868,-6.221554,1.663877,0.778000,3.892588,-6.261350,True,False,GREEN,0.552083
monza_alb_lap40_to_soft_new_fixed_context,ALB,40,SOFT,new,fixed_context,M-H-S,2,-17.848672,-22.163565,-13.739888,1.000000,-11.489860,-6.472685,True,False,GREEN,0.513125
monza_alb_lap40_to_medium_new_fixed_context,ALB,40,MEDIUM,new,fixed_context,M-H-M,2,-7.843641,-12.212451,-3.577371,0.988000,-1.590379,-6.239555,True,False,GREEN,0.498959
monza_alb_lap40_to_hard_new_fixed_context,ALB,40,HARD,new,fixed_context,M-H-H,2,-1.799286,-5.676704,2.135433,0.720000,4.470072,-6.261350,True,False,GREEN,0.492167
monza_alb_lap41_to_soft_new_fixed_context,ALB,41,SOFT,new,fixed_context,M-H-S,2,-15.898191,-20.006082,-11.970250,1.000000,-9.543610,-6.472685,True,False,GREEN,0.501500
monza_alb_lap41_to_medium_new_fixed_context,ALB,41,MEDIUM,new,fixed_context,M-H-M,2,-6.735288,-10.828179,-2.623196,0.978000,-0.485377,-6.239555,True,False,GREEN,0.497291
monza_alb_lap41_to_hard_new_fixed_context,ALB,41,HARD,new,fixed_context,M-H-H,2,-1.184576,-5.015199,2.745560,0.644000,5.093755,-6.261350,True,False,GREEN,0.536458
monza_alb_lap42_to_soft_new_fixed_context,ALB,42,SOFT,new,fixed_context,M-H-S,2,-14.011980,-17.847159,-10.084651,1.000000,-7.549812,-6.472685,True,False,GREEN,0.560708
monza_alb_lap42_to_medium_new_fixed_context,ALB,42,MEDIUM,new,fixed_context,M-H-M,2,-5.649626,-9.405133,-1.494686,0.956000,0.670137,-6.239555,True,False,GREEN,0.690625
monza_alb_lap42_to_hard_new_fixed_context,ALB,42,HARD,new,fixed_context,M-H-H,2,-0.524220,-4.359003,3.405960,0.566000,5.763636,-6.261350,True,False,GREEN,0.631750
monza_alb_lap43_to_soft_new_fixed_context,ALB,43,SOFT,new,fixed_context,M-H-S,2,-12.114632,-15.800589,-8.068121,1.000000,-5.508464,-6.472685,True,False,GREEN,0.558333
monza_alb_lap43_to_medium_new_fixed_context,ALB,43,MEDIUM,new,fixed_context,M-H-M,2,-4.476141,-7.949109,-0.516951,0.914000,1.876161,-6.239555,True,False,GREEN,0.523333
monza_alb_lap43_to_hard_new_fixed_context,ALB,43,HARD,new,fixed_context,M-H-H,2,0.177745,-3.680156,4.057997,0.470000,6.479716,-6.261350,True,False,GREEN,0.509000
monza_alb_lap44_to_soft_new_fixed_context,ALB,44,SOFT,new,fixed_context,M-H-S,2,-10.021738,-13.688516,-6.075894,1.000000,-3.419567,-6.472685,True,False,GREEN,0.534750
monza_alb_lap44_to_medium_new_fixed_context,ALB,44,MEDIUM,new,fixed_context,M-H-M,2,-3.188519,-6.653747,0.691007,0.846000,3.132697,-6.239555,True,False,GREEN,0.850125
monza_alb_lap44_to_hard_new_fixed_context,ALB,44,HARD,new,fixed_context,M-H-H,2,0.979756,-2.875768,4.739897,0.380000,7.241995,-6.261350,True,False,GREEN,0.637708
monza_alb_lap45_to_soft_new_fixed_context,ALB,45,SOFT,new,fixed_context,M-H-S,2,-7.906236,-11.531228,-3.940961,0.994000,-1.283120,-6.472685,True,False,GREEN,0.582333
monza_alb_lap45_to_medium_new_fixed_context,ALB,45,MEDIUM,new,fixed_context,M-H-M,2,-1.874360,-5.264084,1.948680,0.722000,4.439744,-6.239555,True,False,GREEN,0.594666
monza_alb_lap45_to_hard_new_fixed_context,ALB,45,HARD,new,fixed_context,M-H-H,2,1.827652,-1.993584,5.487804,0.276000,8.050473,-6.261350,True,False,GREEN,0.518750
monza_alb_lap46_to_soft_new_fixed_context,ALB,46,SOFT,new,fixed_context,M-H-S,2,-6.562338,-10.286447,-2.686769,0.986000,0.000000,-6.472685,True,False,GREEN,0.439417
monza_alb_lap46_to_medium_new_fixed_context,ALB,46,MEDIUM,new,fixed_context,M-H-M,2,-1.387867,-4.836958,2.320906,0.678000,4.896426,-6.239555,True,False,GREEN,0.439167
monza_alb_lap46_to_hard_new_fixed_context,ALB,46,HARD,new,fixed_context,M-H-H,2,1.784966,-2.045804,5.446525,0.280000,8.004274,-6.261350,True,False,GREEN,0.435042
monza_alb_lap47_to_soft_new_fixed_context,ALB,47,SOFT,new,fixed_context,M-H-S,2,-3.350523,-7.221895,0.457392,0.866000,3.132420,-6.472685,True,False,GREEN,0.457792
monza_alb_lap47_to_medium_new_fixed_context,ALB,47,MEDIUM,new,fixed_context,M-H-M,2,0.857092,-2.519213,4.647183,0.384000,7.205370,-6.239555,True,False,GREEN,0.455792
monza_alb_lap47_to_hard_new_fixed_context,ALB,47,HARD,new,fixed_context,M-H-H,2,3.604234,-0.303567,7.248353,0.132000,9.806024,-6.261350,True,False,GREEN,0.456500
monza_alb_lap48_to_soft_new_fixed_context,ALB,48,SOFT,new,fixed_context,M-H-S,2,-0.935293,-4.984294,2.757900,0.628000,5.411513,-6.472685,True,False,GREEN,0.453667
monza_alb_lap48_to_medium_new_fixed_context,ALB,48,MEDIUM,new,fixed_context,M-H-M,2,2.385086,-1.105317,6.116762,0.180000,8.663950,-6.239555,True,False,GREEN,0.458334
